% Version 1.00
%
%freq[Hz] re:Trc1_S21 im:Trc1_S21 re:Trc2_S11 im:Trc2_S11 re:Trc3_S12 im:Trc3_S12 re:Trc4_S22 im:Trc4_S22 
1.000000000000000E+005,1.000195001102727E+000,-7.090678147788108E-003,-4.668521117025820E-002,-6.207032489148297E-004,9.978980452009547E-001,-7.449159347229705E-003,-5.025059755694446E-002,-5.921717103951635E-004,
9.099800000000000E+006,8.724759420806495E-001,-4.747967495044977E-001,3.482621168493882E-002,-1.119616180092041E-002,8.700372584732515E-001,-4.748746821939766E-001,3.560000081349594E-002,-1.036422845519144E-002,
1.809960000000000E+007,5.443591661580715E-001,-8.319891929953923E-001,-1.907972053600854E-002,3.261963362700246E-003,5.431958311863030E-001,-8.281930867720833E-001,-1.927606389513253E-002,3.897059323219354E-003,
2.709940000000000E+007,9.335753965395788E-002,-9.871276163932943E-001,5.476517965062916E-003,3.508158069184975E-003,9.593184692408774E-002,-9.830858549770136E-001,5.499342020554915E-003,5.534538823283117E-003,
3.609920000000000E+007,-3.769483516813275E-001,-9.123590841489139E-001,-9.671848303672742E-003,-1.488451297711706E-002,-3.766930874167651E-001,-9.067912544758363E-001,-8.621893749378676E-003,-1.288535679613730E-002,
4.509900000000000E+007,-7.590288872899007E-001,-6.270706540342165E-001,-3.990656433300387E-002,3.805372030811325E-003,-7.553459474777083E-001,-6.232142635831189E-001,-3.736946999315479E-002,5.657035814515475E-003,
5.409880000000000E+007,-9.614832500875001E-001,-1.977930799315100E-001,-3.574148362514233E-002,5.106851697262267E-002,-9.574131808116483E-001,-1.960031001930566E-001,-3.302862800099585E-002,5.226003087759547E-002,
6.309860000000000E+007,-9.391424161345475E-001,2.755106216135397E-001,1.396643029627936E-002,8.037701578972253E-002,-9.346963952182704E-001,2.752433113302469E-001,1.630572776586862E-002,8.089152310375368E-002,
7.209840000000000E+007,-6.998322319533780E-001,6.804391042750532E-001,7.248485000148663E-002,5.907464495668735E-002,-6.957936431782337E-001,6.773997538426730E-001,7.414379047240551E-002,5.984727675117298E-002,
8.109820000000000E+007,-3.009057268276984E-001,9.266934461900991E-001,9.630583206515922E-002,2.965616131221539E-003,-2.986255526655405E-001,9.226878810779966E-001,9.743860759712443E-002,4.468250632464943E-003,
9.009800000000000E+007,1.669514241642618E-001,9.599011863836678E-001,7.723382613934950E-002,-4.643677664564435E-002,1.664648599213891E-001,9.556643939775554E-001,7.906823402650140E-002,-4.394067823676718E-002,
9.909780000000000E+007,5.967625144233765E-001,7.703409364177031E-001,4.366877151010670E-002,-6.603296053345804E-002,5.944494487458725E-001,7.659381496492960E-001,4.695261497661098E-002,-6.281263816983013E-002,
1.080976000000000E+008,8.875281326311845E-001,4.006709465849148E-001,2.203714558897317E-002,-6.937236188463886E-002,8.839385961127690E-001,3.972129280838476E-001,2.697105959412002E-002,-6.666796509392119E-002,
1.170974000000000E+008,9.699793184557091E-001,-6.406112676385861E-002,6.512070343520685E-003,-8.075148607957346E-002,9.650187267933271E-001,-6.391666243491898E-002,1.280007724680163E-002,-8.027355722315463E-002,
1.260972000000000E+008,8.239733903692335E-001,-5.089081584893415E-001,-2.935007701609039E-002,-9.821795018912390E-002,8.188604273817128E-001,-5.078753053406249E-001,-2.288887069800964E-002,-1.006097895692424E-001,
1.350970000000000E+008,4.871223991917118E-001,-8.330779493218870E-001,-9.126635208321160E-002,-8.847037716148891E-002,4.844974668835393E-001,-8.287834981840200E-001,-8.744800686144832E-002,-9.321545262369142E-002,
1.440968000000000E+008,4.185511560799075E-002,-9.599474720265852E-001,-1.453373473865478E-001,-2.681266743147597E-002,4.118747258945708E-002,-9.556193014182833E-001,-1.446740621386311E-001,-3.178631472243654E-002,
1.530966000000000E+008,-4.093866941119515E-001,-8.658268130255127E-001,-1.452056654725560E-001,6.759917781964821E-002,-4.071022885877793E-001,-8.615889570032691E-001,-1.470902019746096E-001,6.388734839519837E-002,
1.620964000000000E+008,-7.637804609073676E-001,-5.747484978077975E-001,-8.041422138650003E-002,1.419619964287447E-001,-7.587619711446461E-001,-5.729992863018869E-001,-8.378356847901575E-002,1.407398649481263E-001,
1.710962000000000E+008,-9.434694479493632E-001,-1.538025150093724E-001,1.153156809774224E-002,1.567030659941763E-001,-9.389093834695564E-001,-1.538226949189781E-001,8.397630385268477E-003,1.578947732472114E-001,
1.800960000000000E+008,-9.080122483778313E-001,3.049451337897949E-001,8.138523924213140E-002,1.191783302326868E-001,-9.027999952844216E-001,3.039728382336426E-001,7.905736972236513E-002,1.221158798040239E-001,
1.890958000000000E+008,-6.591932473221021E-001,6.965175453206626E-001,1.126573032010801E-001,6.858238445731744E-002,-6.557700543957309E-001,6.924416097501392E-001,1.107118801236349E-001,7.356395081259928E-002,
1.980956000000000E+008,-2.532630719612429E-001,9.241486834492040E-001,1.272416503037411E-001,2.948916402396147E-002,-2.528054480937115E-001,9.192028412671296E-001,1.267998636748727E-001,3.611361362571785E-002,
2.070954000000000E+008,2.114904571356031E-001,9.316629453398779E-001,1.473102003211326E-001,-1.392275779616221E-002,2.090312354532189E-001,9.271013779464840E-001,1.499135205173877E-001,-6.575040201622066E-003,
2.160952000000000E+008,6.206039247054106E-001,7.188390712808500E-001,1.548630585869716E-001,-8.848672516328043E-002,6.170881433871363E-001,7.156426507202989E-001,1.613575348089495E-001,-8.124237619327258E-002,
2.250950000000000E+008,8.784345315777186E-001,3.435627472587705E-001,1.079155672509942E-001,-1.800239179912787E-001,8.730942523398344E-001,3.424248872967729E-001,1.176537681031420E-001,-1.758816221630279E-001,
2.340948000000000E+008,9.304300657800338E-001,-1.034208420883542E-001,-5.264219647216960E-003,-2.339009596689952E-001,9.262052181324908E-001,-1.006248629904231E-001,4.681025937698968E-003,-2.345069418486903E-001,
2.430946000000000E+008,7.743333183606409E-001,-5.197072814932826E-001,-1.404429230326303E-001,-2.011906873218283E-001,7.712772768417459E-001,-5.155936625013098E-001,-1.325184790957696E-001,-2.060619422139568E-001,
2.520944000000000E+008,4.468038051800180E-001,-8.178051583642700E-001,-2.264816649998296E-001,-8.883193995688772E-002,4.455039775283015E-001,-8.132066958705275E-001,-2.221119956561366E-001,-9.631091165424600E-002,
2.610942000000000E+008,1.674756565293959E-002,-9.347076040135792E-001,-2.243325594511486E-001,4.332485909039576E-002,1.755987839064744E-002,-9.300223227527726E-001,-2.247463999648827E-001,3.582010660828518E-002,
2.700940000000000E+008,-4.234057888170874E-001,-8.370890250067835E-001,-1.571895581878158E-001,1.341720584698355E-001,-4.194587956642562E-001,-8.340895138095170E-001,-1.614022059193392E-001,1.285045517611392E-001,
2.790938000000000E+008,-7.699845725293576E-001,-5.423256324199914E-001,-7.798163307402453E-002,1.693693794793393E-001,-7.650880485352374E-001,-5.411095637280420E-001,-8.452826181273510E-002,1.664910058846816E-001,
