% Version 1.00
%
%freq[Hz] re:Trc2_S11 im:Trc2_S11 
1.000000000000000E+005,9.963042452079657E-001,-8.399198914276335E-003,
9.099800000000000E+006,8.741517160478781E-001,-4.710493851461593E-001,
1.809960000000000E+007,5.506710247135472E-001,-8.294315602821680E-001,
2.709940000000000E+007,9.808818276036513E-002,-9.863821116314440E-001,
3.609920000000000E+007,-3.747255866219915E-001,-9.099941165778873E-001,
4.509900000000000E+007,-7.549584334621406E-001,-6.241768164529533E-001,
5.409880000000000E+007,-9.568491940139298E-001,-1.944055138571430E-001,
6.309860000000000E+007,-9.317083731785408E-001,2.790038095677795E-001,
7.209840000000000E+007,-6.884536439646657E-001,6.819834778964998E-001,
8.109820000000000E+007,-2.862427488661735E-001,9.236632637654129E-001,
9.009800000000000E+007,1.810596654933875E-001,9.492121480812724E-001,
9.909780000000000E+007,6.051333665615409E-001,7.535105042711400E-001,
1.080976000000000E+008,8.886306060710372E-001,3.825156336734429E-001,
1.170974000000000E+008,9.647833217789686E-001,-7.758453556228233E-002,
1.260972000000000E+008,8.177527765003779E-001,-5.196953201709085E-001,
1.350970000000000E+008,4.800703917464554E-001,-8.416633727380672E-001,
1.440968000000000E+008,3.170875717829635E-002,-9.678118678991863E-001,
1.530966000000000E+008,-4.239217422581442E-001,-8.694504560161944E-001,
1.620964000000000E+008,-7.799251099748071E-001,-5.686261331100099E-001,
1.710962000000000E+008,-9.524293372632735E-001,-1.367036802183951E-001,
1.800960000000000E+008,-9.034188714943408E-001,3.250585140462143E-001,
1.890958000000000E+008,-6.427801348539599E-001,7.096289185152382E-001,
1.980956000000000E+008,-2.333498757188746E-001,9.277497495271275E-001,
2.070954000000000E+008,2.299685020981296E-001,9.276301468957218E-001,
2.160952000000000E+008,6.387500308417592E-001,7.113288894391003E-001,
2.250950000000000E+008,8.982247025903434E-001,3.295528576842852E-001,
2.340948000000000E+008,9.490167435218675E-001,-1.278288513640241E-001,
2.430946000000000E+008,7.813057717786155E-001,-5.562734502545162E-001,
2.520944000000000E+008,4.319646780045287E-001,-8.571346432789276E-001,
2.610942000000000E+008,-1.713533317302550E-002,-9.589754255799633E-001,
2.700940000000000E+008,-4.619209316809777E-001,-8.396743837237303E-001,
2.790938000000000E+008,-7.988460130072992E-001,-5.249867659943824E-001,
2.880936000000000E+008,-9.490205726480184E-001,-9.036190120381109E-002,
2.970934000000000E+008,-8.781478395349361E-001,3.640855329468711E-001,
3.060932000000000E+008,-6.022329423597368E-001,7.322383402580235E-001,
3.150930000000000E+008,-1.884714243914231E-001,9.274953344929088E-001,
3.240928000000000E+008,2.680928563004007E-001,9.074983510707816E-001,
3.330926000000000E+008,6.615649361984068E-001,6.770204797257742E-001,
3.420924000000000E+008,9.025335830718784E-001,2.905197602812296E-001,
3.510922000000000E+008,9.357043780620089E-001,-1.636136097348160E-001,
3.600920000000000E+008,7.535880435828426E-001,-5.812250167381169E-001,
3.690918000000000E+008,3.974890495306124E-001,-8.648885145321147E-001,
3.780916000000000E+008,-5.066092935840250E-002,-9.501244723338934E-001,
3.870914000000000E+008,-4.869472381321048E-001,-8.157743027311515E-001,
3.960912000000000E+008,-8.092016817944555E-001,-4.920452268947493E-001,
4.050910000000000E+008,-9.418575584527038E-001,-5.505381044624017E-002,
4.140908000000000E+008,-8.552093265149039E-001,3.919527824067406E-001,
4.230906000000000E+008,-5.691061468018931E-001,7.463941770106372E-001,
4.320904000000000E+008,-1.515285813409985E-001,9.248664246551422E-001,
4.410902000000000E+008,2.996542363833952E-001,8.883540652026309E-001,
4.500900000000000E+008,6.819327787052691E-001,6.457037080395163E-001,
4.590898000000000E+008,9.063036577270507E-001,2.544680095010614E-001,
4.680896000000000E+008,9.228030826436481E-001,-1.956541316612889E-001,
4.770894000000000E+008,7.279274319992722E-001,-6.027981046140521E-001,
4.860892000000000E+008,3.664226631876232E-001,-8.718074571049432E-001,
4.950890000000000E+008,-8.068576900622931E-002,-9.412101179684063E-001,
5.040888000000000E+008,-5.087347555425793E-001,-7.933394005365837E-001,
5.130886000000000E+008,-8.176390384310251E-001,-4.623313795262057E-001,
5.220884000000000E+008,-9.348779106211461E-001,-2.462085546359914E-002,
5.310882000000000E+008,-8.339515853109567E-001,4.154478837826864E-001,
5.400880000000000E+008,-5.400769767029398E-001,7.569159239529782E-001,
5.490878000000000E+008,-1.211827059167877E-001,9.208871702245369E-001,
5.580876000000000E+008,3.235179616624624E-001,8.710715968841970E-001,
5.670874000000000E+008,6.948012237379934E-001,6.220033691304294E-001,
5.760872000000000E+008,9.072570945523609E-001,2.286734220996261E-001,
5.850870000000000E+008,9.126264359311145E-001,-2.179386274928213E-001,
5.940868000000000E+008,7.104275481481045E-001,-6.165044029145976E-001,
6.030866000000000E+008,3.451397127665246E-001,-8.754705744818420E-001,
6.120864000000000E+008,-9.923169692494793E-002,-9.339422968195390E-001,
6.210862000000000E+008,-5.202047720148759E-001,-7.776366770078513E-001,
6.300860000000000E+008,-8.191667324369611E-001,-4.433075699856682E-001,
6.390858000000000E+008,-9.268240184754349E-001,-7.506549741967061E-003,
6.480856000000000E+008,-8.181179695898398E-001,4.274921041092314E-001,
6.570854000000000E+008,-5.195321729127385E-001,7.600075967979356E-001,
6.660852000000000E+008,-1.019658417808509E-001,9.148093349567258E-001,
6.750850000000000E+008,3.377144013961604E-001,8.577743437171495E-001,
6.840848000000000E+008,6.997590428050204E-001,6.044324308144379E-001,
6.930846000000000E+008,9.034332677181376E-001,2.129426868903678E-001,
7.020844000000000E+008,9.032013054997645E-001,-2.272413141877662E-001,
7.110842000000000E+008,7.004187687147779E-001,-6.184518355971276E-001,
7.200840000000000E+008,3.384435395088951E-001,-8.710579932459512E-001,
7.290838000000000E+008,-9.982368879231605E-002,-9.283735315960976E-001,
7.380836000000000E+008,-5.163181479155292E-001,-7.737083278946664E-001,
7.470834000000000E+008,-8.130185877804605E-001,-4.428582639593013E-001,
7.560832000000000E+008,-9.206782936191434E-001,-1.017930363346592E-002,
7.650830000000000E+008,-8.135261465968997E-001,4.227472361609740E-001,
7.740828000000000E+008,-5.162792024040127E-001,7.541011576700606E-001,
7.830826000000000E+008,-9.965013600136148E-002,9.079415397716022E-001,
7.920824000000000E+008,3.390882654320331E-001,8.497003069216417E-001,
8.010822000000000E+008,6.986306745744201E-001,5.957281467044687E-001,
8.100820000000000E+008,8.990394966771985E-001,2.063909793741769E-001,
8.190818000000000E+008,8.965916922169603E-001,-2.308456526289240E-001,
8.280816000000000E+008,6.931110367121128E-001,-6.166152873176944E-001,
8.370814000000000E+008,3.358680384228248E-001,-8.656617109216237E-001,
8.460812000000000E+008,-9.650084758938603E-002,-9.210809522934328E-001,
8.550810000000000E+008,-5.067442019419949E-001,-7.716094669075303E-001,
8.640808000000000E+008,-8.020281782638223E-001,-4.481325790078286E-001,
8.730806000000000E+008,-9.135959038703561E-001,-2.289700770608329E-002,
8.820804000000000E+008,-8.136963290830782E-001,4.068704208933712E-001,
8.910802000000000E+008,-5.245922438669847E-001,7.401509342919450E-001,
9.000800000000000E+008,-1.137364924208993E-001,8.999911056856672E-001,
9.090798000000000E+008,3.236751844347351E-001,8.491923176761880E-001,
9.180796000000000E+008,6.850608377448488E-001,6.018619095453655E-001,
9.270794000000000E+008,8.899195715054155E-001,2.171432134334884E-001,
9.360792000000000E+008,8.938270959927971E-001,-2.173432868313789E-001,
9.450790000000000E+008,6.973507036015562E-001,-6.039904229757659E-001,
9.540788000000000E+008,3.463187158454163E-001,-8.559454866941689E-001,
9.630786000000000E+008,-8.049618310808338E-002,-9.192224029481728E-001,
9.720784000000000E+008,-4.898567832418500E-001,-7.781489161637754E-001,
9.810782000000000E+008,-7.884721673213515E-001,-4.634130247986802E-001,
9.900780000000000E+008,-9.085302389387514E-001,-4.704895182846968E-002,
9.990778000000000E+008,-8.214879186816968E-001,3.801546568831367E-001,
1.008077600000000E+009,-5.460495383122141E-001,7.174235095336952E-001,
1.017077400000000E+009,-1.453988965628346E-001,8.897387553896571E-001,
1.026077200000000E+009,2.899088237675349E-001,8.538919263452574E-001,
1.035077000000000E+009,6.588608896894939E-001,6.215675963840367E-001,
1.044076800000000E+009,8.766541276838121E-001,2.445016072419223E-001,
1.053076600000000E+009,8.940624367018549E-001,-1.903662949883822E-001,
1.062076400000000E+009,7.082460831630554E-001,-5.831608297518567E-001,
1.071076200000000E+009,3.621294549276268E-001,-8.444538737268675E-001,
1.080076000000000E+009,-6.470503843213876E-002,-9.158152200275707E-001,
1.089075800000000E+009,-4.756782788846461E-001,-7.817403320835695E-001,
1.098075600000000E+009,-7.782740466992298E-001,-4.738025688987963E-001,
1.107075400000000E+009,-9.039846148348580E-001,-6.117881839600411E-002,
1.116075200000000E+009,-8.253741515517504E-001,3.624610796082634E-001,
1.125075000000000E+009,-5.608825822092145E-001,7.033391271904904E-001,
1.134074800000000E+009,-1.687751990943571E-001,8.811503549611564E-001,
1.143074600000000E+009,2.601093166444305E-001,8.594754520089273E-001,
1.152074400000000E+009,6.313843283292703E-001,6.422875082718332E-001,
1.161074200000000E+009,8.607582294640822E-001,2.776041998042297E-001,
1.170074000000000E+009,8.965485779350988E-001,-1.510839799830753E-001,
1.179073800000000E+009,7.293800441861942E-001,-5.485047003570551E-001,
1.188073600000000E+009,3.969192935803370E-001,-8.234989911500494E-001,
1.197073400000000E+009,-2.425065272348688E-002,-9.138476289741689E-001,
1.206073200000000E+009,-4.393332065918772E-001,-7.983024803026700E-001,
1.215073000000000E+009,-7.529002084883849E-001,-5.049521340119457E-001,
1.224072800000000E+009,-8.957942954661646E-001,-1.012517104921279E-001,
1.233072600000000E+009,-8.366800822932642E-001,3.221607477432288E-001,
1.242072400000000E+009,-5.900624831110684E-001,6.702483579733289E-001,
1.251072200000000E+009,-2.117168894670653E-001,8.650204898784542E-001,
1.260072000000000E+009,2.144422692590834E-001,8.657337113926088E-001,
1.269071800000000E+009,5.934645318354470E-001,6.691564230678000E-001,
1.278071600000000E+009,8.409797823588975E-001,3.188424237163772E-001,
1.287071400000000E+009,8.978724234141896E-001,-1.070663690451920E-001,
1.296071200000000E+009,7.505078915162108E-001,-5.111183804207528E-001,
1.305071000000000E+009,4.323901939533996E-001,-8.006221378623079E-001,
1.314070800000000E+009,1.694210488339089E-002,-9.092550070215538E-001,
1.323070600000000E+009,-4.000184258914654E-001,-8.148673534946473E-001,
1.332070400000000E+009,-7.239986174978190E-001,-5.391630122229875E-001,
1.341070200000000E+009,-8.849462822707189E-001,-1.475820266311905E-001,
1.350070000000000E+009,-8.495588100554554E-001,2.736152308248005E-001,
1.359069800000000E+009,-6.253374397797535E-001,6.307098976362870E-001,
1.368069600000000E+009,-2.616068266905181E-001,8.465883100887867E-001,
