% Version 1.00
%
%freq[Hz] re:Trc1_S21 im:Trc1_S21 re:Trc2_S11 im:Trc2_S11 re:Trc3_S12 im:Trc3_S12 re:Trc4_S22 im:Trc4_S22 
1.000000000000000E+005,1.000118381040792E+000,-7.402638794361908E-003,-4.673663122515512E-002,-4.998277310700764E-004,9.970961809365077E-001,-8.120281381705579E-003,-5.042964755021875E-002,-3.818701207182887E-005,
9.099800000000000E+006,8.606697656439521E-001,-4.956639066543794E-001,2.903777763190790E-002,-2.200245808574382E-002,8.576469704686393E-001,-4.952896306753353E-001,2.979764945454779E-002,-2.129609449275038E-002,
1.809960000000000E+007,5.049275315589707E-001,-8.554765884567692E-001,-3.666825453301116E-002,-6.080679023287089E-003,5.034076206720608E-001,-8.514864940184977E-001,-3.705471611104983E-002,-5.014417596378570E-003,
2.709940000000000E+007,2.305539353817765E-002,-9.896720428159641E-001,-2.593534363372057E-002,9.321465648005838E-004,2.654354439293166E-002,-9.856658507946362E-001,-2.475354632191693E-002,3.184640909595851E-003,
3.609920000000000E+007,-4.598384385007029E-001,-8.699462514470235E-001,-5.068652333133053E-002,4.979746596821328E-003,-4.593985163922816E-001,-8.651422828402363E-001,-4.890203146877362E-002,7.538079447840319E-003,
4.509900000000000E+007,-8.233393506845657E-001,-5.308874454679173E-001,-6.892100350416879E-002,5.526522253225950E-002,-8.199358520505493E-001,-5.266337306882049E-001,-6.639897248425963E-002,5.737223152903664E-002,
5.409880000000000E+007,-9.719777139617514E-001,-5.991491658570237E-002,-2.902122555413291E-002,1.215665816700825E-001,-9.671472185582585E-001,-5.872155608262625E-002,-2.598319590126290E-002,1.227919495609264E-001,
6.309860000000000E+007,-8.730082475863815E-001,4.184632720064118E-001,6.314567668374958E-002,1.407677095367625E-001,-8.685251899715536E-001,4.180312857344736E-001,6.605477014093940E-002,1.412693220809700E-001,
7.209840000000000E+007,-5.569720206687127E-001,7.851863182549903E-001,1.498021589350832E-001,8.618690119664156E-002,-5.528969162960544E-001,7.823270367810119E-001,1.522574593899562E-001,8.664416562691056E-002,
8.109820000000000E+007,-1.059208997925935E-001,9.546831807700056E-001,1.795194013666931E-001,-1.011327220536940E-002,-1.045278295815538E-001,9.503821510488772E-001,1.814385933476361E-001,-9.889748975760043E-003,
9.009800000000000E+007,3.713784463315254E-001,8.854581648488182E-001,1.504571882031227E-001,-9.706817620681779E-002,3.707655721460642E-001,8.802151846340673E-001,1.525621351339437E-001,-9.606852435989167E-002,
9.909780000000000E+007,7.558794275676924E-001,5.903640583319360E-001,9.363523842503176E-002,-1.516436117835082E-001,7.522225215080742E-001,5.866326433867349E-001,9.620564111429618E-002,-1.499841156856600E-001,
1.080976000000000E+008,9.455286300851845E-001,1.442217523753994E-001,2.862370960264270E-002,-1.841442823612950E-001,9.416656451971968E-001,1.412172099403938E-001,3.126759996885291E-002,-1.834577809783374E-001,
1.170974000000000E+008,8.891328523513000E-001,-3.372184906619984E-001,-5.407655821332272E-002,-2.002529239205303E-001,8.843623114548473E-001,-3.354378329518958E-001,-5.157775736152117E-002,-2.009269153688312E-001,
