% Version 1.00
%
%freq[Hz] re:Trc1_S21 im:Trc1_S21 re:Trc2_S11 im:Trc2_S11 re:Trc3_S12 im:Trc3_S12 re:Trc4_S22 im:Trc4_S22 
1.000000000000000E+005,1.000520242713453E+000,-6.598640329917633E-003,-4.652218514238435E-002,-3.266556790577234E-004,9.977060126318899E-001,-7.292464437498657E-003,-4.980085997145154E-002,-4.937808412394689E-004,
9.099800000000000E+006,8.703284626271772E-001,-4.790426321128425E-001,3.397523734894211E-002,-1.287865413037906E-002,8.673155897054775E-001,-4.790709096904660E-001,3.476460373547604E-002,-1.190409101701973E-002,
1.809960000000000E+007,5.369027942932755E-001,-8.373269684064050E-001,-2.172075165446274E-002,1.659328105829308E-003,5.347802007015222E-001,-8.332543123494475E-001,-2.221224173005726E-002,2.591624747480646E-003,
2.709940000000000E+007,7.806746269092660E-002,-9.876157975917900E-001,4.678388619610025E-004,2.359841406239606E-003,8.221136240062489E-002,-9.839321542067226E-001,1.095262688177980E-003,5.270041208714473E-003,
3.609920000000000E+007,-3.940211699250554E-001,-9.048454519198613E-001,-1.695225577779065E-002,-1.245586625657180E-002,-3.939847334309806E-001,-8.988691342440783E-001,-1.505510538075808E-002,-9.917818534564400E-003,
4.509900000000000E+007,-7.731225104167592E-001,-6.080280350858824E-001,-4.587629377616162E-002,1.154779296742761E-002,-7.702385159711340E-001,-6.041421051267587E-001,-4.226634280329081E-002,1.388060428706472E-002,
5.409880000000000E+007,-9.661735940519632E-001,-1.696230313562585E-001,-3.611943201586666E-002,6.316385062054110E-002,-9.621370346054540E-001,-1.684343868107072E-001,-3.243650560969579E-002,6.415273848008192E-002,
6.309860000000000E+007,-9.282092073633008E-001,3.056320127847527E-001,2.067880547663541E-002,9.146252677803371E-002,-9.240284362683365E-001,3.056608312908236E-001,2.446541516011939E-002,9.120020488295348E-002,
7.209840000000000E+007,-6.724774452876481E-001,7.047970753084681E-001,8.450107413191944E-002,6.513698961725631E-002,-6.681019279066220E-001,7.022718198817260E-001,8.722180534625665E-002,6.432871786007775E-002,
8.109820000000000E+007,-2.608911133022414E-001,9.369711204026184E-001,1.097595140088587E-001,3.386549305509937E-003,-2.587638073384264E-001,9.324986604547569E-001,1.115273495253500E-001,1.530145138844613E-003,
9.009800000000000E+007,2.109919363659543E-001,9.496147834099237E-001,9.043282851058343E-002,-5.128003025857847E-002,2.106427482038447E-001,9.446271097398451E-001,9.109142441875510E-002,-5.279860405307434E-002,
9.909780000000000E+007,6.344357756627036E-001,7.372635487126878E-001,5.499768586736235E-002,-7.685151054611213E-002,6.314109688461728E-001,7.326220171890897E-001,5.555473957668165E-002,-7.725362738831529E-002,
1.080976000000000E+008,9.065768756003825E-001,3.486649785238773E-001,2.897068882214004E-002,-8.677645942549632E-002,9.029284059592068E-001,3.456553619915735E-001,2.921334555585433E-002,-8.644486259796949E-002,
1.170974000000000E+008,9.616587548310489E-001,-1.234962354685310E-001,3.588712971753102E-003,-1.032342761053373E-001,9.568582743873850E-001,-1.228925802489218E-001,3.297557786881065E-003,-1.023253395278543E-001,
1.260972000000000E+008,7.859175204294737E-001,-5.612736498542633E-001,-4.588850482946903E-002,-1.182077210478922E-001,7.812442126402356E-001,-5.597662843938005E-001,-4.676682457291244E-002,-1.164299420135451E-001,
1.350970000000000E+008,4.250340623323128E-001,-8.616130826867895E-001,-1.187140940447747E-001,-9.650042383137016E-002,4.222684261653367E-001,-8.576923010893341E-001,-1.193094645461830E-001,-9.325825241199653E-002,
1.440968000000000E+008,-3.048144625102371E-002,-9.556119210237973E-001,-1.726624401455459E-001,-1.780946513326383E-002,-3.154506601229507E-002,-9.509424179461585E-001,-1.723414737930335E-001,-1.265536741350013E-002,
1.530966000000000E+008,-4.736778599392918E-001,-8.261536505403448E-001,-1.633309015617764E-001,8.955524991429092E-002,-4.712376765033019E-001,-8.217151156184939E-001,-1.600521330350776E-001,9.585402926943470E-002,
1.620964000000000E+008,-8.046084321072736E-001,-5.066726973794037E-001,-8.519058046057344E-002,1.684522876272580E-001,-7.997701683524501E-001,-5.042030661738378E-001,-7.784985558634475E-002,1.742790456439167E-001,
1.710962000000000E+008,-9.487430677070635E-001,-7.058915344843053E-002,1.780995203569456E-002,1.811126747842540E-001,-9.432236988433086E-001,-7.124977158716564E-002,2.836241197495384E-002,1.833101020898065E-001,
1.800960000000000E+008,-8.718033067626523E-001,3.855063856454215E-001,9.592094573132891E-002,1.403124341048677E-001,-8.663719649171614E-001,3.831607598160826E-001,1.074381331980466E-001,1.366794748235811E-001,
1.890958000000000E+008,-5.848226450848768E-001,7.532447697462826E-001,1.361680965100494E-001,8.502199473068406E-002,-5.822607836482213E-001,7.484861785681641E-001,1.447583999927925E-001,7.670873738093441E-002,
1.980956000000000E+008,-1.549582004428773E-001,9.400969572623086E-001,1.613981686036272E-001,3.472406715413582E-002,-1.571711809370581E-001,9.351553614349288E-001,1.642813987454262E-001,2.320945274201268E-002,
2.070954000000000E+008,3.084968766537683E-001,8.956633431982836E-001,1.846880158827808E-001,-2.994703085950028E-002,3.053980550687892E-001,8.932477123699072E-001,1.817414583442784E-001,-4.134918933767121E-002,
2.160952000000000E+008,6.908503714409623E-001,6.384608232120947E-001,1.795577398110075E-001,-1.264514670388837E-001,6.871906870137763E-001,6.361360171594667E-001,1.706396561196281E-001,-1.344732221236839E-001,
2.250950000000000E+008,9.016401432345761E-001,2.367592070542525E-001,1.056518494317620E-001,-2.279737187623167E-001,8.978400416147222E-001,2.363705627936881E-001,9.319514731039205E-002,-2.303947338301225E-001,
2.340948000000000E+008,9.008513716523342E-001,-2.103208956931431E-001,-3.450000872065353E-002,-2.710521276998941E-001,8.974486945160642E-001,-2.083512261944969E-001,-4.852905697690586E-002,-2.671204895301727E-001,
