% Version 1.00
%
%freq[Hz] re:Trc1_S21 im:Trc1_S21 re:Trc2_S11 im:Trc2_S11 re:Trc3_S12 im:Trc3_S12 re:Trc4_S22 im:Trc4_S22 
1.000000000000000E+005,-7.477383932854390E-002,4.564670103365998E-001,-6.797236402404894E-001,-1.073675742826261E+000,-2.883890155324199E-001,6.189531279750703E-001,6.018956151267598E-001,9.720730217474474E-001,
9.099800000000000E+006,4.921129552300160E-001,-8.484049413317017E-003,-5.432170085617912E-001,6.474353627846644E-003,4.922157632641305E-001,-8.225819858937482E-003,-4.723691987218226E-001,3.993556573632599E-002,
1.809960000000000E+007,4.990566136173639E-001,-2.573469820496924E-002,-4.976667079982304E-001,5.027587997561458E-002,4.987290887448264E-001,-2.582341004174889E-002,-4.972737127086701E-001,2.943845446925598E-002,
2.709940000000000E+007,5.047331163390895E-001,-4.030849266906884E-002,-4.994197195395375E-001,9.801006220022281E-002,5.041412232395952E-001,-3.987676727959658E-002,-4.786437077743068E-001,1.861990462207947E-002,
3.609920000000000E+007,5.123236787039677E-001,-6.058204453560071E-002,-4.567051988085406E-001,9.878362332243940E-002,5.126633662463234E-001,-6.021395202977358E-002,-4.937454092349533E-001,4.338526462183074E-002,
4.509900000000000E+007,5.167359668252596E-001,-7.400389225094514E-002,-4.531028897447831E-001,1.225694647726558E-001,5.166412036890289E-001,-7.381261720757133E-002,-4.822343229537597E-001,5.588804665828991E-002,
5.409880000000000E+007,5.250985509800512E-001,-9.860030400433584E-002,-4.294201409088975E-001,1.363259047533485E-001,5.246508491616088E-001,-9.868370612281423E-002,-4.736576659865519E-001,5.705768400616605E-002,
6.309860000000000E+007,5.324261740604170E-001,-1.234381677074563E-001,-4.131461641483741E-001,1.492904890463337E-001,5.322073135964012E-001,-1.238626877658055E-001,-4.581342304487498E-001,5.855900950531966E-002,
7.209840000000000E+007,5.386062269329465E-001,-1.509502817883387E-001,-3.839713352200388E-001,1.516093794279254E-001,5.384337123139704E-001,-1.508621073582772E-001,-4.592990606597657E-001,6.460020528217508E-002,
8.109820000000000E+007,5.417010509324672E-001,-1.803384339454044E-001,-3.672983906082639E-001,1.595023806755691E-001,5.416046271576372E-001,-1.804510626198670E-001,-4.472883578076346E-001,5.751832573034621E-002,
9.009800000000000E+007,5.469550533127765E-001,-2.135080139497190E-001,-3.415486199061225E-001,1.622111552187453E-001,5.465057837440680E-001,-2.130869387015164E-001,-4.401361486274683E-001,5.129685623575039E-002,
9.909780000000000E+007,5.465393179708918E-001,-2.483328390562070E-001,-3.299036988895041E-001,1.569323113286069E-001,5.466037418462387E-001,-2.481381065992680E-001,-4.290474503199120E-001,4.704982411773025E-002,
